timeline_id,bin_early,bin_late,morphotype
individualtimelinenode_317065f9-d59a-4a58-9592-ba20dcf81572,7000,6500,Lycopodium dubium
individualtimelinenode_317065f9-d59a-4a58-9592-ba20dcf81572,7000,6500,Oxyria digyna
individualtimelinenode_317065f9-d59a-4a58-9592-ba20dcf81572,7000,6500,Ranunculus
individualtimelinenode_317065f9-d59a-4a58-9592-ba20dcf81572,7000,6500,Salix glauca t.
individualtimelinenode_317065f9-d59a-4a58-9592-ba20dcf81572,7000,6500,Pediastum tetras
individualtimelinenode_317065f9-d59a-4a58-9592-ba20dcf81572,7000,6500,Ranunc (incl. Batrachium)
individualtimelinenode_317065f9-d59a-4a58-9592-ba20dcf81572,7500,7000,Alnus
individualtimelinenode_317065f9-d59a-4a58-9592-ba20dcf81572,7500,7000,Betula
individualtimelinenode_317065f9-d59a-4a58-9592-ba20dcf81572,7500,7000,Cyperaceae
individualtimelinenode_317065f9-d59a-4a58-9592-ba20dcf81572,7500,7000,Dryopteris type
individualtimelinenode_317065f9-d59a-4a58-9592-ba20dcf81572,7500,7000,Empetrum
individualtimelinenode_317065f9-d59a-4a58-9592-ba20dcf81572,7500,7000,Gramineae
individualtimelinenode_317065f9-d59a-4a58-9592-ba20dcf81572,7500,7000,Isoetes setacea
individualtimelinenode_317065f9-d59a-4a58-9592-ba20dcf81572,7500,7000,Lycopodium dubium
individualtimelinenode_317065f9-d59a-4a58-9592-ba20dcf81572,7500,7000,Salix glauca t.
individualtimelinenode_317065f9-d59a-4a58-9592-ba20dcf81572,7500,7000,Pediastum tetras
individualtimelinenode_317065f9-d59a-4a58-9592-ba20dcf81572,7500,7000,Ranunc (incl. Batrachium)
individualtimelinenode_317065f9-d59a-4a58-9592-ba20dcf81572,7500,7000,Ranunculus
individualtimelinenode_317065f9-d59a-4a58-9592-ba20dcf81572,7500,7000,Diphasium
individualtimelinenode_317065f9-d59a-4a58-9592-ba20dcf81572,7500,7000,Equisetum
individualtimelinenode_317065f9-d59a-4a58-9592-ba20dcf81572,7500,7000,Tofieldia
individualtimelinenode_317065f9-d59a-4a58-9592-ba20dcf81572,7500,7000,Eupotamogeton
individualtimelinenode_317065f9-d59a-4a58-9592-ba20dcf81572,8000,7500,Alnus
individualtimelinenode_317065f9-d59a-4a58-9592-ba20dcf81572,8000,7500,Cyperaceae
individualtimelinenode_317065f9-d59a-4a58-9592-ba20dcf81572,8000,7500,Diphasium
individualtimelinenode_317065f9-d59a-4a58-9592-ba20dcf81572,8000,7500,Dryopteris type
individualtimelinenode_317065f9-d59a-4a58-9592-ba20dcf81572,8000,7500,Empetrum
individualtimelinenode_317065f9-d59a-4a58-9592-ba20dcf81572,8000,7500,Equisetum
individualtimelinenode_317065f9-d59a-4a58-9592-ba20dcf81572,8000,7500,Gramineae
individualtimelinenode_317065f9-d59a-4a58-9592-ba20dcf81572,8000,7500,Isoetes setacea
individualtimelinenode_317065f9-d59a-4a58-9592-ba20dcf81572,8000,7500,Lycopodium dubium
individualtimelinenode_317065f9-d59a-4a58-9592-ba20dcf81572,8000,7500,Ranunc (incl. Batrachium)
individualtimelinenode_317065f9-d59a-4a58-9592-ba20dcf81572,8000,7500,Ranunculus
individualtimelinenode_317065f9-d59a-4a58-9592-ba20dcf81572,8000,7500,Salix glauca t.
individualtimelinenode_317065f9-d59a-4a58-9592-ba20dcf81572,8000,7500,Tofieldia
individualtimelinenode_317065f9-d59a-4a58-9592-ba20dcf81572,8000,7500,Eupotamogeton
individualtimelinenode_317065f9-d59a-4a58-9592-ba20dcf81572,8000,7500,Bortychium
individualtimelinenode_317065f9-d59a-4a58-9592-ba20dcf81572,8000,7500,Minuartia-Silene t.
individualtimelinenode_317065f9-d59a-4a58-9592-ba20dcf81572,8000,7500,Myriophyllum spicatum
individualtimelinenode_317065f9-d59a-4a58-9592-ba20dcf81572,8000,7500,Oxyria digyna
individualtimelinenode_317065f9-d59a-4a58-9592-ba20dcf81572,8000,7500,Hippuris vulgaris
individualtimelinenode_317065f9-d59a-4a58-9592-ba20dcf81572,8500,8000,Alnus
individualtimelinenode_317065f9-d59a-4a58-9592-ba20dcf81572,8500,8000,Bortychium
individualtimelinenode_317065f9-d59a-4a58-9592-ba20dcf81572,8500,8000,Cyperaceae
individualtimelinenode_317065f9-d59a-4a58-9592-ba20dcf81572,8500,8000,Dryopteris type
individualtimelinenode_317065f9-d59a-4a58-9592-ba20dcf81572,8500,8000,Empetrum
individualtimelinenode_317065f9-d59a-4a58-9592-ba20dcf81572,8500,8000,Equisetum
individualtimelinenode_317065f9-d59a-4a58-9592-ba20dcf81572,8500,8000,Gramineae
individualtimelinenode_317065f9-d59a-4a58-9592-ba20dcf81572,8500,8000,Isoetes setacea
individualtimelinenode_317065f9-d59a-4a58-9592-ba20dcf81572,8500,8000,Lycopodium dubium
individualtimelinenode_317065f9-d59a-4a58-9592-ba20dcf81572,8500,8000,Minuartia-Silene t.
individualtimelinenode_317065f9-d59a-4a58-9592-ba20dcf81572,8500,8000,Myriophyllum spicatum
individualtimelinenode_317065f9-d59a-4a58-9592-ba20dcf81572,8500,8000,Oxyria digyna
individualtimelinenode_317065f9-d59a-4a58-9592-ba20dcf81572,8500,8000,Salix glauca t.
individualtimelinenode_317065f9-d59a-4a58-9592-ba20dcf81572,8500,8000,Hippuris vulgaris
individualtimelinenode_317065f9-d59a-4a58-9592-ba20dcf81572,8500,8000,Ledum
individualtimelinenode_317065f9-d59a-4a58-9592-ba20dcf81572,8500,8000,Ranunc (incl. Batrachium)
individualtimelinenode_317065f9-d59a-4a58-9592-ba20dcf81572,8500,8000,Ranunculus
individualtimelinenode_317065f9-d59a-4a58-9592-ba20dcf81572,8500,8000,Angelica archangel.
individualtimelinenode_317065f9-d59a-4a58-9592-ba20dcf81572,8500,8000,Sedum
individualtimelinenode_317065f9-d59a-4a58-9592-ba20dcf81572,9000,8500,Angelica archangel.
individualtimelinenode_317065f9-d59a-4a58-9592-ba20dcf81572,9000,8500,Cyperaceae
individualtimelinenode_317065f9-d59a-4a58-9592-ba20dcf81572,9000,8500,Dryopteris type
individualtimelinenode_317065f9-d59a-4a58-9592-ba20dcf81572,9000,8500,Empetrum
individualtimelinenode_317065f9-d59a-4a58-9592-ba20dcf81572,9000,8500,Gramineae
individualtimelinenode_317065f9-d59a-4a58-9592-ba20dcf81572,9000,8500,Hippuris vulgaris
individualtimelinenode_317065f9-d59a-4a58-9592-ba20dcf81572,9000,8500,Myriophyllum spicatum
individualtimelinenode_317065f9-d59a-4a58-9592-ba20dcf81572,9000,8500,Salix glauca t.
individualtimelinenode_317065f9-d59a-4a58-9592-ba20dcf81572,9000,8500,Oxyria digyna
individualtimelinenode_317065f9-d59a-4a58-9592-ba20dcf81572,9000,8500,Lycopodium dubium
individualtimelinenode_317065f9-d59a-4a58-9592-ba20dcf81572,9000,8500,Sedum
individualtimelinenode_317065f9-d59a-4a58-9592-ba20dcf81572,9000,8500,Equisetum
individualtimelinenode_317065f9-d59a-4a58-9592-ba20dcf81572,9000,8500,Ledum
individualtimelinenode_317065f9-d59a-4a58-9592-ba20dcf81572,9000,8500,Sphagnum
individualtimelinenode_317065f9-d59a-4a58-9592-ba20dcf81572,9000,8500,Thalictrum alpinum
individualtimelinenode_317065f9-d59a-4a58-9592-ba20dcf81572,9000,8500,Ranunc (incl. Batrachium)
individualtimelinenode_317065f9-d59a-4a58-9592-ba20dcf81572,9000,8500,Ranunculus
individualtimelinenode_317065f9-d59a-4a58-9592-ba20dcf81572,9000,8500,Salix herbacea
individualtimelinenode_317065f9-d59a-4a58-9592-ba20dcf81572,9000,8500,Betula
individualtimelinenode_317065f9-d59a-4a58-9592-ba20dcf81572,9500,9000,Cyperaceae
individualtimelinenode_317065f9-d59a-4a58-9592-ba20dcf81572,9500,9000,Dryopteris type
individualtimelinenode_317065f9-d59a-4a58-9592-ba20dcf81572,9500,9000,Empetrum
individualtimelinenode_317065f9-d59a-4a58-9592-ba20dcf81572,9500,9000,Gramineae
individualtimelinenode_317065f9-d59a-4a58-9592-ba20dcf81572,9500,9000,Myriophyllum spicatum
individualtimelinenode_317065f9-d59a-4a58-9592-ba20dcf81572,9500,9000,Ranunc (incl. Batrachium)
individualtimelinenode_317065f9-d59a-4a58-9592-ba20dcf81572,9500,9000,Ranunculus
individualtimelinenode_317065f9-d59a-4a58-9592-ba20dcf81572,9500,9000,Salix herbacea
individualtimelinenode_317065f9-d59a-4a58-9592-ba20dcf81572,9500,9000,Betula
individualtimelinenode_317065f9-d59a-4a58-9592-ba20dcf81572,9500,9000,Hippuris vulgaris
individualtimelinenode_317065f9-d59a-4a58-9592-ba20dcf81572,9500,9000,Lycopodium dubium
individualtimelinenode_317065f9-d59a-4a58-9592-ba20dcf81572,9500,9000,Equisetum
individualtimelinenode_317065f9-d59a-4a58-9592-ba20dcf81572,9500,9000,Loiseleuria procumb.
individualtimelinenode_317065f9-d59a-4a58-9592-ba20dcf81572,9500,9000,Oxyria digyna
individualtimelinenode_317065f9-d59a-4a58-9592-ba20dcf81572,10000,9500,Betula
individualtimelinenode_317065f9-d59a-4a58-9592-ba20dcf81572,10000,9500,Cyperaceae
individualtimelinenode_317065f9-d59a-4a58-9592-ba20dcf81572,10000,9500,Dryopteris type
individualtimelinenode_317065f9-d59a-4a58-9592-ba20dcf81572,10000,9500,Empetrum
individualtimelinenode_317065f9-d59a-4a58-9592-ba20dcf81572,10000,9500,Gramineae
individualtimelinenode_317065f9-d59a-4a58-9592-ba20dcf81572,10000,9500,Hippuris vulgaris
individualtimelinenode_317065f9-d59a-4a58-9592-ba20dcf81572,10000,9500,Lycopodium dubium
individualtimelinenode_317065f9-d59a-4a58-9592-ba20dcf81572,10000,9500,Myriophyllum spicatum
individualtimelinenode_317065f9-d59a-4a58-9592-ba20dcf81572,10000,9500,Ranunc (incl. Batrachium)
individualtimelinenode_317065f9-d59a-4a58-9592-ba20dcf81572,10000,9500,Ranunculus
individualtimelinenode_317065f9-d59a-4a58-9592-ba20dcf81572,10000,9500,Equisetum
individualtimelinenode_317065f9-d59a-4a58-9592-ba20dcf81572,10000,9500,Loiseleuria procumb.
individualtimelinenode_317065f9-d59a-4a58-9592-ba20dcf81572,10000,9500,Oxyria digyna
individualtimelinenode_317065f9-d59a-4a58-9592-ba20dcf81572,10000,9500,Phyllodoce cerulea
individualtimelinenode_317065f9-d59a-4a58-9592-ba20dcf81572,10500,10000,Cyperaceae
individualtimelinenode_317065f9-d59a-4a58-9592-ba20dcf81572,10500,10000,Dryopteris type
individualtimelinenode_317065f9-d59a-4a58-9592-ba20dcf81572,10500,10000,Empetrum
individualtimelinenode_317065f9-d59a-4a58-9592-ba20dcf81572,10500,10000,Gramineae
individualtimelinenode_317065f9-d59a-4a58-9592-ba20dcf81572,10500,10000,Hippuris vulgaris
individualtimelinenode_317065f9-d59a-4a58-9592-ba20dcf81572,10500,10000,Myriophyllum spicatum
individualtimelinenode_317065f9-d59a-4a58-9592-ba20dcf81572,10500,10000,Oxyria digyna
individualtimelinenode_317065f9-d59a-4a58-9592-ba20dcf81572,10500,10000,Phyllodoce cerulea
individualtimelinenode_317065f9-d59a-4a58-9592-ba20dcf81572,10500,10000,Ranunc (incl. Batrachium)
individualtimelinenode_317065f9-d59a-4a58-9592-ba20dcf81572,10500,10000,Ranunculus
individualtimelinenode_317065f9-d59a-4a58-9592-ba20dcf81572,10500,10000,Lycopodium dubium
individualtimelinenode_317065f9-d59a-4a58-9592-ba20dcf81572,11000,10500,Cyperaceae
individualtimelinenode_317065f9-d59a-4a58-9592-ba20dcf81572,11000,10500,Dryopteris type
individualtimelinenode_317065f9-d59a-4a58-9592-ba20dcf81572,11000,10500,Empetrum
individualtimelinenode_317065f9-d59a-4a58-9592-ba20dcf81572,11000,10500,Gramineae
individualtimelinenode_317065f9-d59a-4a58-9592-ba20dcf81572,11000,10500,Hippuris vulgaris
individualtimelinenode_317065f9-d59a-4a58-9592-ba20dcf81572,11000,10500,Lycopodium dubium
individualtimelinenode_317065f9-d59a-4a58-9592-ba20dcf81572,11000,10500,Oxyria digyna
individualtimelinenode_317065f9-d59a-4a58-9592-ba20dcf81572,11000,10500,Ranunc (incl. Batrachium)
individualtimelinenode_317065f9-d59a-4a58-9592-ba20dcf81572,11000,10500,Ranunculus
individualtimelinenode_38a71e4f-a3fa-4afe-b3ab-7166c907c87e,500,0,Alnus
individualtimelinenode_38a71e4f-a3fa-4afe-b3ab-7166c907c87e,500,0,Betula
individualtimelinenode_38a71e4f-a3fa-4afe-b3ab-7166c907c87e,500,0,Cyperaceae
individualtimelinenode_38a71e4f-a3fa-4afe-b3ab-7166c907c87e,500,0,Empetrum herm.
individualtimelinenode_38a71e4f-a3fa-4afe-b3ab-7166c907c87e,500,0,Graminae
individualtimelinenode_38a71e4f-a3fa-4afe-b3ab-7166c907c87e,500,0,Lycopodium dubium
individualtimelinenode_38a71e4f-a3fa-4afe-b3ab-7166c907c87e,500,0,Salix
individualtimelinenode_38a71e4f-a3fa-4afe-b3ab-7166c907c87e,500,0,Dryoperis t.
individualtimelinenode_38a71e4f-a3fa-4afe-b3ab-7166c907c87e,500,0,Potentilla-Comarum t.
individualtimelinenode_38a71e4f-a3fa-4afe-b3ab-7166c907c87e,1000,500,Alnus
individualtimelinenode_38a71e4f-a3fa-4afe-b3ab-7166c907c87e,1000,500,Betula
individualtimelinenode_38a71e4f-a3fa-4afe-b3ab-7166c907c87e,1000,500,Cyperaceae
individualtimelinenode_38a71e4f-a3fa-4afe-b3ab-7166c907c87e,1000,500,Dryoperis t.
individualtimelinenode_38a71e4f-a3fa-4afe-b3ab-7166c907c87e,1000,500,Empetrum herm.
individualtimelinenode_38a71e4f-a3fa-4afe-b3ab-7166c907c87e,1000,500,Graminae
individualtimelinenode_38a71e4f-a3fa-4afe-b3ab-7166c907c87e,1000,500,Lycopodium dubium
individualtimelinenode_38a71e4f-a3fa-4afe-b3ab-7166c907c87e,1000,500,Potentilla-Comarum t.
individualtimelinenode_38a71e4f-a3fa-4afe-b3ab-7166c907c87e,1000,500,Salix
individualtimelinenode_38a71e4f-a3fa-4afe-b3ab-7166c907c87e,1500,1000,Alnus
individualtimelinenode_38a71e4f-a3fa-4afe-b3ab-7166c907c87e,1500,1000,Betula
individualtimelinenode_38a71e4f-a3fa-4afe-b3ab-7166c907c87e,1500,1000,Cyperaceae
individualtimelinenode_38a71e4f-a3fa-4afe-b3ab-7166c907c87e,1500,1000,Graminae
individualtimelinenode_38a71e4f-a3fa-4afe-b3ab-7166c907c87e,1500,1000,Lycopodium dubium
individualtimelinenode_38a71e4f-a3fa-4afe-b3ab-7166c907c87e,1500,1000,Salix
individualtimelinenode_38a71e4f-a3fa-4afe-b3ab-7166c907c87e,1500,1000,Empetrum herm.
individualtimelinenode_38a71e4f-a3fa-4afe-b3ab-7166c907c87e,1500,1000,Juniperus communis
individualtimelinenode_38a71e4f-a3fa-4afe-b3ab-7166c907c87e,1500,1000,Potentilla-Comarum t.
individualtimelinenode_38a71e4f-a3fa-4afe-b3ab-7166c907c87e,2000,1500,Alnus
individualtimelinenode_38a71e4f-a3fa-4afe-b3ab-7166c907c87e,2000,1500,Betula
individualtimelinenode_38a71e4f-a3fa-4afe-b3ab-7166c907c87e,2000,1500,Cyperaceae
individualtimelinenode_38a71e4f-a3fa-4afe-b3ab-7166c907c87e,2000,1500,Empetrum herm.
individualtimelinenode_38a71e4f-a3fa-4afe-b3ab-7166c907c87e,2000,1500,Graminae
individualtimelinenode_38a71e4f-a3fa-4afe-b3ab-7166c907c87e,2000,1500,Salix
individualtimelinenode_38a71e4f-a3fa-4afe-b3ab-7166c907c87e,2000,1500,Juniperus communis
individualtimelinenode_38a71e4f-a3fa-4afe-b3ab-7166c907c87e,2000,1500,Lycopodium dubium
individualtimelinenode_38a71e4f-a3fa-4afe-b3ab-7166c907c87e,2000,1500,Potentilla-Comarum t.
individualtimelinenode_38a71e4f-a3fa-4afe-b3ab-7166c907c87e,2000,1500,Dryoperis t.
individualtimelinenode_38a71e4f-a3fa-4afe-b3ab-7166c907c87e,2500,2000,Alnus
individualtimelinenode_38a71e4f-a3fa-4afe-b3ab-7166c907c87e,2500,2000,Betula
individualtimelinenode_38a71e4f-a3fa-4afe-b3ab-7166c907c87e,2500,2000,Cyperaceae
individualtimelinenode_38a71e4f-a3fa-4afe-b3ab-7166c907c87e,2500,2000,Graminae
individualtimelinenode_38a71e4f-a3fa-4afe-b3ab-7166c907c87e,2500,2000,Juniperus communis
individualtimelinenode_38a71e4f-a3fa-4afe-b3ab-7166c907c87e,2500,2000,Lycopodium dubium
individualtimelinenode_38a71e4f-a3fa-4afe-b3ab-7166c907c87e,2500,2000,Potentilla-Comarum t.
individualtimelinenode_38a71e4f-a3fa-4afe-b3ab-7166c907c87e,2500,2000,Salix
individualtimelinenode_38a71e4f-a3fa-4afe-b3ab-7166c907c87e,2500,2000,Dryoperis t.
individualtimelinenode_38a71e4f-a3fa-4afe-b3ab-7166c907c87e,3000,2500,Alnus
individualtimelinenode_38a71e4f-a3fa-4afe-b3ab-7166c907c87e,3000,2500,Betula
individualtimelinenode_38a71e4f-a3fa-4afe-b3ab-7166c907c87e,3000,2500,Cyperaceae
individualtimelinenode_38a71e4f-a3fa-4afe-b3ab-7166c907c87e,3000,2500,Dryoperis t.
individualtimelinenode_38a71e4f-a3fa-4afe-b3ab-7166c907c87e,3000,2500,Graminae
individualtimelinenode_38a71e4f-a3fa-4afe-b3ab-7166c907c87e,3000,2500,Juniperus communis
individualtimelinenode_38a71e4f-a3fa-4afe-b3ab-7166c907c87e,3000,2500,Lycopodium dubium
individualtimelinenode_38a71e4f-a3fa-4afe-b3ab-7166c907c87e,3000,2500,Salix
individualtimelinenode_38a71e4f-a3fa-4afe-b3ab-7166c907c87e,3000,2500,Potentilla-Comarum t.
individualtimelinenode_38a71e4f-a3fa-4afe-b3ab-7166c907c87e,3500,3000,Alnus
individualtimelinenode_38a71e4f-a3fa-4afe-b3ab-7166c907c87e,3500,3000,Betula
individualtimelinenode_38a71e4f-a3fa-4afe-b3ab-7166c907c87e,3500,3000,Cyperaceae
individualtimelinenode_38a71e4f-a3fa-4afe-b3ab-7166c907c87e,3500,3000,Graminae
individualtimelinenode_38a71e4f-a3fa-4afe-b3ab-7166c907c87e,3500,3000,Juniperus communis
individualtimelinenode_38a71e4f-a3fa-4afe-b3ab-7166c907c87e,3500,3000,Lycopodium dubium
individualtimelinenode_38a71e4f-a3fa-4afe-b3ab-7166c907c87e,3500,3000,Potentilla-Comarum t.
individualtimelinenode_38a71e4f-a3fa-4afe-b3ab-7166c907c87e,3500,3000,Salix
individualtimelinenode_38a71e4f-a3fa-4afe-b3ab-7166c907c87e,3500,3000,Dryoperis t.
individualtimelinenode_38a71e4f-a3fa-4afe-b3ab-7166c907c87e,4000,3500,Alnus
individualtimelinenode_38a71e4f-a3fa-4afe-b3ab-7166c907c87e,4000,3500,Betula
individualtimelinenode_38a71e4f-a3fa-4afe-b3ab-7166c907c87e,4000,3500,Cyperaceae
individualtimelinenode_38a71e4f-a3fa-4afe-b3ab-7166c907c87e,4000,3500,Graminae
individualtimelinenode_38a71e4f-a3fa-4afe-b3ab-7166c907c87e,4000,3500,Juniperus communis
individualtimelinenode_38a71e4f-a3fa-4afe-b3ab-7166c907c87e,4000,3500,Lycopodium dubium
individualtimelinenode_38a71e4f-a3fa-4afe-b3ab-7166c907c87e,4000,3500,Potentilla-Comarum t.
individualtimelinenode_38a71e4f-a3fa-4afe-b3ab-7166c907c87e,4000,3500,Salix
individualtimelinenode_38a71e4f-a3fa-4afe-b3ab-7166c907c87e,4000,3500,Dryoperis t.
individualtimelinenode_38a71e4f-a3fa-4afe-b3ab-7166c907c87e,4000,3500,Gymnocarpum dryop
individualtimelinenode_38a71e4f-a3fa-4afe-b3ab-7166c907c87e,4500,4000,Alnus
individualtimelinenode_38a71e4f-a3fa-4afe-b3ab-7166c907c87e,4500,4000,Betula
individualtimelinenode_38a71e4f-a3fa-4afe-b3ab-7166c907c87e,4500,4000,Cyperaceae
individualtimelinenode_38a71e4f-a3fa-4afe-b3ab-7166c907c87e,4500,4000,Graminae
individualtimelinenode_38a71e4f-a3fa-4afe-b3ab-7166c907c87e,4500,4000,Gymnocarpum dryop
individualtimelinenode_38a71e4f-a3fa-4afe-b3ab-7166c907c87e,4500,4000,Juniperus communis
individualtimelinenode_38a71e4f-a3fa-4afe-b3ab-7166c907c87e,4500,4000,Lycopodium dubium
individualtimelinenode_38a71e4f-a3fa-4afe-b3ab-7166c907c87e,4500,4000,Salix
individualtimelinenode_38a71e4f-a3fa-4afe-b3ab-7166c907c87e,4500,4000,Dryoperis t.
individualtimelinenode_38a71e4f-a3fa-4afe-b3ab-7166c907c87e,4500,4000,Potentilla-Comarum t.
individualtimelinenode_38a71e4f-a3fa-4afe-b3ab-7166c907c87e,5000,4500,Alnus
individualtimelinenode_38a71e4f-a3fa-4afe-b3ab-7166c907c87e,5000,4500,Betula
individualtimelinenode_38a71e4f-a3fa-4afe-b3ab-7166c907c87e,5000,4500,Cyperaceae
individualtimelinenode_38a71e4f-a3fa-4afe-b3ab-7166c907c87e,5000,4500,Dryoperis t.
individualtimelinenode_38a71e4f-a3fa-4afe-b3ab-7166c907c87e,5000,4500,Graminae
individualtimelinenode_38a71e4f-a3fa-4afe-b3ab-7166c907c87e,5000,4500,Juniperus communis
individualtimelinenode_38a71e4f-a3fa-4afe-b3ab-7166c907c87e,5000,4500,Lycopodium dubium
individualtimelinenode_38a71e4f-a3fa-4afe-b3ab-7166c907c87e,5000,4500,Potentilla-Comarum t.
individualtimelinenode_38a71e4f-a3fa-4afe-b3ab-7166c907c87e,5000,4500,Salix
individualtimelinenode_38a71e4f-a3fa-4afe-b3ab-7166c907c87e,5000,4500,Gymnocarpum dryop
individualtimelinenode_38a71e4f-a3fa-4afe-b3ab-7166c907c87e,5000,4500,Rumex acetosella
individualtimelinenode_38a71e4f-a3fa-4afe-b3ab-7166c907c87e,5500,5000,Alnus
individualtimelinenode_38a71e4f-a3fa-4afe-b3ab-7166c907c87e,5500,5000,Betula
individualtimelinenode_38a71e4f-a3fa-4afe-b3ab-7166c907c87e,5500,5000,Cyperaceae
individualtimelinenode_38a71e4f-a3fa-4afe-b3ab-7166c907c87e,5500,5000,Dryoperis t.
individualtimelinenode_38a71e4f-a3fa-4afe-b3ab-7166c907c87e,5500,5000,Graminae
individualtimelinenode_38a71e4f-a3fa-4afe-b3ab-7166c907c87e,5500,5000,Gymnocarpum dryop
individualtimelinenode_38a71e4f-a3fa-4afe-b3ab-7166c907c87e,5500,5000,Juniperus communis
individualtimelinenode_38a71e4f-a3fa-4afe-b3ab-7166c907c87e,5500,5000,Lycopodium dubium
individualtimelinenode_38a71e4f-a3fa-4afe-b3ab-7166c907c87e,5500,5000,Potentilla-Comarum t.
individualtimelinenode_38a71e4f-a3fa-4afe-b3ab-7166c907c87e,5500,5000,Rumex acetosella
individualtimelinenode_38a71e4f-a3fa-4afe-b3ab-7166c907c87e,5500,5000,Salix
individualtimelinenode_38a71e4f-a3fa-4afe-b3ab-7166c907c87e,5500,5000,Angelica archangelica
individualtimelinenode_38a71e4f-a3fa-4afe-b3ab-7166c907c87e,6000,5500,Alnus
individualtimelinenode_38a71e4f-a3fa-4afe-b3ab-7166c907c87e,6000,5500,Betula
individualtimelinenode_38a71e4f-a3fa-4afe-b3ab-7166c907c87e,6000,5500,Cyperaceae
individualtimelinenode_38a71e4f-a3fa-4afe-b3ab-7166c907c87e,6000,5500,Dryoperis t.
individualtimelinenode_38a71e4f-a3fa-4afe-b3ab-7166c907c87e,6000,5500,Graminae
individualtimelinenode_38a71e4f-a3fa-4afe-b3ab-7166c907c87e,6000,5500,Gymnocarpum dryop
individualtimelinenode_38a71e4f-a3fa-4afe-b3ab-7166c907c87e,6000,5500,Juniperus communis
individualtimelinenode_38a71e4f-a3fa-4afe-b3ab-7166c907c87e,6000,5500,Lycopodium dubium
individualtimelinenode_38a71e4f-a3fa-4afe-b3ab-7166c907c87e,6000,5500,Potentilla-Comarum t.
individualtimelinenode_38a71e4f-a3fa-4afe-b3ab-7166c907c87e,6000,5500,Rumex acetosella
individualtimelinenode_38a71e4f-a3fa-4afe-b3ab-7166c907c87e,6000,5500,Salix
individualtimelinenode_38a71e4f-a3fa-4afe-b3ab-7166c907c87e,6000,5500,Angelica archangelica
individualtimelinenode_38a71e4f-a3fa-4afe-b3ab-7166c907c87e,6500,6000,Alnus
individualtimelinenode_38a71e4f-a3fa-4afe-b3ab-7166c907c87e,6500,6000,Angelica archangelica
individualtimelinenode_38a71e4f-a3fa-4afe-b3ab-7166c907c87e,6500,6000,Betula
individualtimelinenode_38a71e4f-a3fa-4afe-b3ab-7166c907c87e,6500,6000,Cyperaceae
individualtimelinenode_38a71e4f-a3fa-4afe-b3ab-7166c907c87e,6500,6000,Dryoperis t.
individualtimelinenode_38a71e4f-a3fa-4afe-b3ab-7166c907c87e,6500,6000,Graminae
individualtimelinenode_38a71e4f-a3fa-4afe-b3ab-7166c907c87e,6500,6000,Gymnocarpum dryop
individualtimelinenode_38a71e4f-a3fa-4afe-b3ab-7166c907c87e,6500,6000,Juniperus communis
individualtimelinenode_38a71e4f-a3fa-4afe-b3ab-7166c907c87e,6500,6000,Lycopodium dubium
individualtimelinenode_38a71e4f-a3fa-4afe-b3ab-7166c907c87e,6500,6000,Salix
individualtimelinenode_38a71e4f-a3fa-4afe-b3ab-7166c907c87e,6500,6000,Potentilla-Comarum t.
individualtimelinenode_38a71e4f-a3fa-4afe-b3ab-7166c907c87e,6500,6000,Empetrum herm.
individualtimelinenode_38a71e4f-a3fa-4afe-b3ab-7166c907c87e,7000,6500,Alnus
individualtimelinenode_38a71e4f-a3fa-4afe-b3ab-7166c907c87e,7000,6500,Angelica archangelica
individualtimelinenode_38a71e4f-a3fa-4afe-b3ab-7166c907c87e,7000,6500,Betula
individualtimelinenode_38a71e4f-a3fa-4afe-b3ab-7166c907c87e,7000,6500,Cyperaceae
individualtimelinenode_38a71e4f-a3fa-4afe-b3ab-7166c907c87e,7000,6500,Dryoperis t.
individualtimelinenode_38a71e4f-a3fa-4afe-b3ab-7166c907c87e,7000,6500,Empetrum herm.
individualtimelinenode_38a71e4f-a3fa-4afe-b3ab-7166c907c87e,7000,6500,Graminae
individualtimelinenode_38a71e4f-a3fa-4afe-b3ab-7166c907c87e,7000,6500,Lycopodium dubium
individualtimelinenode_38a71e4f-a3fa-4afe-b3ab-7166c907c87e,7000,6500,Salix
individualtimelinenode_38a71e4f-a3fa-4afe-b3ab-7166c907c87e,7000,6500,Saxifraga oppositifol. t.
individualtimelinenode_38a71e4f-a3fa-4afe-b3ab-7166c907c87e,7500,7000,Alnus
individualtimelinenode_38a71e4f-a3fa-4afe-b3ab-7166c907c87e,7500,7000,Cyperaceae
individualtimelinenode_38a71e4f-a3fa-4afe-b3ab-7166c907c87e,7500,7000,Dryoperis t.
individualtimelinenode_38a71e4f-a3fa-4afe-b3ab-7166c907c87e,7500,7000,Empetrum herm.
individualtimelinenode_38a71e4f-a3fa-4afe-b3ab-7166c907c87e,7500,7000,Graminae
individualtimelinenode_38a71e4f-a3fa-4afe-b3ab-7166c907c87e,7500,7000,Lycopodium dubium
individualtimelinenode_38a71e4f-a3fa-4afe-b3ab-7166c907c87e,7500,7000,Saxifraga oppositifol. t.
individualtimelinenode_38a71e4f-a3fa-4afe-b3ab-7166c907c87e,7500,7000,Betula
individualtimelinenode_38a71e4f-a3fa-4afe-b3ab-7166c907c87e,7500,7000,Potentilla-Comarum t.
individualtimelinenode_38a71e4f-a3fa-4afe-b3ab-7166c907c87e,7500,7000,Salix
