timeline_id	bin_early	bin_late	taxon	rank	taxonomic_tree	taxon_ambiguous_with
individualtimelinenode_317065f9-d59a-4a58-9592-ba20dcf81572	3000	2500	Unverified taxon	Unknown	Unverified taxon	
individualtimelinenode_317065f9-d59a-4a58-9592-ba20dcf81572	3000	2500	Unverified taxon	Unknown	Unverified taxon	
individualtimelinenode_317065f9-d59a-4a58-9592-ba20dcf81572	3000	2500	Unverified taxon	Unknown	Unverified taxon	
individualtimelinenode_317065f9-d59a-4a58-9592-ba20dcf81572	3500	3000	Unverified taxon	Unknown	Unverified taxon	
individualtimelinenode_317065f9-d59a-4a58-9592-ba20dcf81572	3500	3000	Unverified taxon	Unknown	Unverified taxon	
individualtimelinenode_317065f9-d59a-4a58-9592-ba20dcf81572	3500	3000	Unverified taxon	Unknown	Unverified taxon	
individualtimelinenode_317065f9-d59a-4a58-9592-ba20dcf81572	3500	3000	Unverified taxon	Unknown	Unverified taxon	
individualtimelinenode_317065f9-d59a-4a58-9592-ba20dcf81572	3500	3000	Unverified taxon	Unknown	Unverified taxon	
individualtimelinenode_317065f9-d59a-4a58-9592-ba20dcf81572	3500	3000	Unverified taxon	Unknown	Unverified taxon	
individualtimelinenode_317065f9-d59a-4a58-9592-ba20dcf81572	3500	3000	Unverified taxon	Unknown	Unverified taxon	
individualtimelinenode_317065f9-d59a-4a58-9592-ba20dcf81572	3500	3000	Unverified taxon	Unknown	Unverified taxon	
individualtimelinenode_317065f9-d59a-4a58-9592-ba20dcf81572	3500	3000	Unverified taxon	Unknown	Unverified taxon	
individualtimelinenode_317065f9-d59a-4a58-9592-ba20dcf81572	3500	3000	Unverified taxon	Unknown	Unverified taxon	
individualtimelinenode_317065f9-d59a-4a58-9592-ba20dcf81572	3500	3000	Unverified taxon	Unknown	Unverified taxon	
individualtimelinenode_317065f9-d59a-4a58-9592-ba20dcf81572	3500	3000	Unverified taxon	Unknown	Unverified taxon	
individualtimelinenode_317065f9-d59a-4a58-9592-ba20dcf81572	3500	3000	Unverified taxon	Unknown	Unverified taxon	
individualtimelinenode_317065f9-d59a-4a58-9592-ba20dcf81572	3500	3000	Unverified taxon	Unknown	Unverified taxon	
individualtimelinenode_317065f9-d59a-4a58-9592-ba20dcf81572	3500	3000	Unverified taxon	Unknown	Unverified taxon	
individualtimelinenode_317065f9-d59a-4a58-9592-ba20dcf81572	3500	3000	Unverified taxon	Unknown	Unverified taxon	
individualtimelinenode_317065f9-d59a-4a58-9592-ba20dcf81572	3500	3000	Unverified taxon	Unknown	Unverified taxon	
individualtimelinenode_317065f9-d59a-4a58-9592-ba20dcf81572	4000	3500	Unverified taxon	Unknown	Unverified taxon	
individualtimelinenode_317065f9-d59a-4a58-9592-ba20dcf81572	4000	3500	Unverified taxon	Unknown	Unverified taxon	
individualtimelinenode_317065f9-d59a-4a58-9592-ba20dcf81572	4000	3500	Unverified taxon	Unknown	Unverified taxon	
individualtimelinenode_317065f9-d59a-4a58-9592-ba20dcf81572	4000	3500	Unverified taxon	Unknown	Unverified taxon	
individualtimelinenode_317065f9-d59a-4a58-9592-ba20dcf81572	4000	3500	Unverified taxon	Unknown	Unverified taxon	
individualtimelinenode_317065f9-d59a-4a58-9592-ba20dcf81572	4000	3500	Unverified taxon	Unknown	Unverified taxon	
individualtimelinenode_317065f9-d59a-4a58-9592-ba20dcf81572	4000	3500	Unverified taxon	Unknown	Unverified taxon	
individualtimelinenode_317065f9-d59a-4a58-9592-ba20dcf81572	4000	3500	Unverified taxon	Unknown	Unverified taxon	
individualtimelinenode_317065f9-d59a-4a58-9592-ba20dcf81572	4000	3500	Unverified taxon	Unknown	Unverified taxon	
individualtimelinenode_317065f9-d59a-4a58-9592-ba20dcf81572	4000	3500	Unverified taxon	Unknown	Unverified taxon	
individualtimelinenode_317065f9-d59a-4a58-9592-ba20dcf81572	4000	3500	Unverified taxon	Unknown	Unverified taxon	
individualtimelinenode_317065f9-d59a-4a58-9592-ba20dcf81572	4000	3500	Unverified taxon	Unknown	Unverified taxon	
individualtimelinenode_317065f9-d59a-4a58-9592-ba20dcf81572	4000	3500	Unverified taxon	Unknown	Unverified taxon	
individualtimelinenode_317065f9-d59a-4a58-9592-ba20dcf81572	4000	3500	Unverified taxon	Unknown	Unverified taxon	
individualtimelinenode_317065f9-d59a-4a58-9592-ba20dcf81572	4000	3500	Unverified taxon	Unknown	Unverified taxon	
individualtimelinenode_317065f9-d59a-4a58-9592-ba20dcf81572	4000	3500	Unverified taxon	Unknown	Unverified taxon	
individualtimelinenode_317065f9-d59a-4a58-9592-ba20dcf81572	4500	4000	Unverified taxon	Unknown	Unverified taxon	
individualtimelinenode_317065f9-d59a-4a58-9592-ba20dcf81572	4500	4000	Unverified taxon	Unknown	Unverified taxon	
individualtimelinenode_317065f9-d59a-4a58-9592-ba20dcf81572	4500	4000	Unverified taxon	Unknown	Unverified taxon	
individualtimelinenode_317065f9-d59a-4a58-9592-ba20dcf81572	4500	4000	Unverified taxon	Unknown	Unverified taxon	
individualtimelinenode_317065f9-d59a-4a58-9592-ba20dcf81572	4500	4000	Unverified taxon	Unknown	Unverified taxon	
individualtimelinenode_317065f9-d59a-4a58-9592-ba20dcf81572	4500	4000	Unverified taxon	Unknown	Unverified taxon	
individualtimelinenode_317065f9-d59a-4a58-9592-ba20dcf81572	4500	4000	Unverified taxon	Unknown	Unverified taxon	
individualtimelinenode_317065f9-d59a-4a58-9592-ba20dcf81572	4500	4000	Unverified taxon	Unknown	Unverified taxon	
individualtimelinenode_317065f9-d59a-4a58-9592-ba20dcf81572	4500	4000	Unverified taxon	Unknown	Unverified taxon	
individualtimelinenode_317065f9-d59a-4a58-9592-ba20dcf81572	4500	4000	Unverified taxon	Unknown	Unverified taxon	
individualtimelinenode_317065f9-d59a-4a58-9592-ba20dcf81572	4500	4000	Unverified taxon	Unknown	Unverified taxon	
individualtimelinenode_317065f9-d59a-4a58-9592-ba20dcf81572	4500	4000	Unverified taxon	Unknown	Unverified taxon	
individualtimelinenode_317065f9-d59a-4a58-9592-ba20dcf81572	4500	4000	Unverified taxon	Unknown	Unverified taxon	
individualtimelinenode_317065f9-d59a-4a58-9592-ba20dcf81572	4500	4000	Unverified taxon	Unknown	Unverified taxon	
individualtimelinenode_317065f9-d59a-4a58-9592-ba20dcf81572	5000	4500	Unverified taxon	Unknown	Unverified taxon	
individualtimelinenode_317065f9-d59a-4a58-9592-ba20dcf81572	5000	4500	Unverified taxon	Unknown	Unverified taxon	
individualtimelinenode_317065f9-d59a-4a58-9592-ba20dcf81572	5000	4500	Unverified taxon	Unknown	Unverified taxon	
individualtimelinenode_317065f9-d59a-4a58-9592-ba20dcf81572	5000	4500	Unverified taxon	Unknown	Unverified taxon	
individualtimelinenode_317065f9-d59a-4a58-9592-ba20dcf81572	5000	4500	Unverified taxon	Unknown	Unverified taxon	
individualtimelinenode_317065f9-d59a-4a58-9592-ba20dcf81572	5000	4500	Unverified taxon	Unknown	Unverified taxon	
individualtimelinenode_317065f9-d59a-4a58-9592-ba20dcf81572	5000	4500	Unverified taxon	Unknown	Unverified taxon	
individualtimelinenode_317065f9-d59a-4a58-9592-ba20dcf81572	5000	4500	Unverified taxon	Unknown	Unverified taxon	
individualtimelinenode_317065f9-d59a-4a58-9592-ba20dcf81572	5000	4500	Unverified taxon	Unknown	Unverified taxon	
individualtimelinenode_317065f9-d59a-4a58-9592-ba20dcf81572	5000	4500	Unverified taxon	Unknown	Unverified taxon	
individualtimelinenode_317065f9-d59a-4a58-9592-ba20dcf81572	5000	4500	Unverified taxon	Unknown	Unverified taxon	
individualtimelinenode_317065f9-d59a-4a58-9592-ba20dcf81572	5000	4500	Unverified taxon	Unknown	Unverified taxon	
individualtimelinenode_317065f9-d59a-4a58-9592-ba20dcf81572	5000	4500	Unverified taxon	Unknown	Unverified taxon	
individualtimelinenode_317065f9-d59a-4a58-9592-ba20dcf81572	5000	4500	Unverified taxon	Unknown	Unverified taxon	
individualtimelinenode_317065f9-d59a-4a58-9592-ba20dcf81572	5000	4500	Unverified taxon	Unknown	Unverified taxon	
individualtimelinenode_317065f9-d59a-4a58-9592-ba20dcf81572	5000	4500	Unverified taxon	Unknown	Unverified taxon	
individualtimelinenode_317065f9-d59a-4a58-9592-ba20dcf81572	5000	4500	Unverified taxon	Unknown	Unverified taxon	
individualtimelinenode_317065f9-d59a-4a58-9592-ba20dcf81572	5000	4500	Unverified taxon	Unknown	Unverified taxon	
individualtimelinenode_317065f9-d59a-4a58-9592-ba20dcf81572	5500	5000	Unverified taxon	Unknown	Unverified taxon	
individualtimelinenode_317065f9-d59a-4a58-9592-ba20dcf81572	5500	5000	Unverified taxon	Unknown	Unverified taxon	
individualtimelinenode_317065f9-d59a-4a58-9592-ba20dcf81572	5500	5000	Unverified taxon	Unknown	Unverified taxon	
individualtimelinenode_317065f9-d59a-4a58-9592-ba20dcf81572	5500	5000	Unverified taxon	Unknown	Unverified taxon	
individualtimelinenode_317065f9-d59a-4a58-9592-ba20dcf81572	5500	5000	Unverified taxon	Unknown	Unverified taxon	
individualtimelinenode_317065f9-d59a-4a58-9592-ba20dcf81572	5500	5000	Unverified taxon	Unknown	Unverified taxon	
individualtimelinenode_317065f9-d59a-4a58-9592-ba20dcf81572	5500	5000	Unverified taxon	Unknown	Unverified taxon	
individualtimelinenode_317065f9-d59a-4a58-9592-ba20dcf81572	5500	5000	Unverified taxon	Unknown	Unverified taxon	
individualtimelinenode_317065f9-d59a-4a58-9592-ba20dcf81572	5500	5000	Unverified taxon	Unknown	Unverified taxon	
individualtimelinenode_317065f9-d59a-4a58-9592-ba20dcf81572	5500	5000	Unverified taxon	Unknown	Unverified taxon	
individualtimelinenode_317065f9-d59a-4a58-9592-ba20dcf81572	5500	5000	Unverified taxon	Unknown	Unverified taxon	
individualtimelinenode_317065f9-d59a-4a58-9592-ba20dcf81572	5500	5000	Unverified taxon	Unknown	Unverified taxon	
individualtimelinenode_317065f9-d59a-4a58-9592-ba20dcf81572	5500	5000	Unverified taxon	Unknown	Unverified taxon	
individualtimelinenode_317065f9-d59a-4a58-9592-ba20dcf81572	5500	5000	Unverified taxon	Unknown	Unverified taxon	
individualtimelinenode_317065f9-d59a-4a58-9592-ba20dcf81572	5500	5000	Unverified taxon	Unknown	Unverified taxon	
individualtimelinenode_317065f9-d59a-4a58-9592-ba20dcf81572	5500	5000	Unverified taxon	Unknown	Unverified taxon	
individualtimelinenode_317065f9-d59a-4a58-9592-ba20dcf81572	5500	5000	Unverified taxon	Unknown	Unverified taxon	
individualtimelinenode_317065f9-d59a-4a58-9592-ba20dcf81572	5500	5000	Unverified taxon	Unknown	Unverified taxon	
individualtimelinenode_317065f9-d59a-4a58-9592-ba20dcf81572	6000	5500	Unverified taxon	Unknown	Unverified taxon	
individualtimelinenode_317065f9-d59a-4a58-9592-ba20dcf81572	6000	5500	Unverified taxon	Unknown	Unverified taxon	
individualtimelinenode_317065f9-d59a-4a58-9592-ba20dcf81572	6000	5500	Unverified taxon	Unknown	Unverified taxon	
individualtimelinenode_317065f9-d59a-4a58-9592-ba20dcf81572	6000	5500	Unverified taxon	Unknown	Unverified taxon	
individualtimelinenode_317065f9-d59a-4a58-9592-ba20dcf81572	6000	5500	Unverified taxon	Unknown	Unverified taxon	
individualtimelinenode_317065f9-d59a-4a58-9592-ba20dcf81572	6000	5500	Unverified taxon	Unknown	Unverified taxon	
individualtimelinenode_317065f9-d59a-4a58-9592-ba20dcf81572	6000	5500	Unverified taxon	Unknown	Unverified taxon	
individualtimelinenode_317065f9-d59a-4a58-9592-ba20dcf81572	6000	5500	Unverified taxon	Unknown	Unverified taxon	
individualtimelinenode_317065f9-d59a-4a58-9592-ba20dcf81572	6000	5500	Unverified taxon	Unknown	Unverified taxon	
individualtimelinenode_317065f9-d59a-4a58-9592-ba20dcf81572	6000	5500	Unverified taxon	Unknown	Unverified taxon	
individualtimelinenode_317065f9-d59a-4a58-9592-ba20dcf81572	6000	5500	Unverified taxon	Unknown	Unverified taxon	
individualtimelinenode_317065f9-d59a-4a58-9592-ba20dcf81572	6000	5500	Unverified taxon	Unknown	Unverified taxon	
individualtimelinenode_317065f9-d59a-4a58-9592-ba20dcf81572	6000	5500	Unverified taxon	Unknown	Unverified taxon	
individualtimelinenode_317065f9-d59a-4a58-9592-ba20dcf81572	6000	5500	Unverified taxon	Unknown	Unverified taxon	
individualtimelinenode_317065f9-d59a-4a58-9592-ba20dcf81572	6000	5500	Unverified taxon	Unknown	Unverified taxon	
individualtimelinenode_317065f9-d59a-4a58-9592-ba20dcf81572	6000	5500	Unverified taxon	Unknown	Unverified taxon	
individualtimelinenode_317065f9-d59a-4a58-9592-ba20dcf81572	6000	5500	Unverified taxon	Unknown	Unverified taxon	
individualtimelinenode_317065f9-d59a-4a58-9592-ba20dcf81572	6500	6000	Unverified taxon	Unknown	Unverified taxon	
individualtimelinenode_317065f9-d59a-4a58-9592-ba20dcf81572	6500	6000	Unverified taxon	Unknown	Unverified taxon	
individualtimelinenode_317065f9-d59a-4a58-9592-ba20dcf81572	6500	6000	Unverified taxon	Unknown	Unverified taxon	
individualtimelinenode_317065f9-d59a-4a58-9592-ba20dcf81572	6500	6000	Unverified taxon	Unknown	Unverified taxon	
individualtimelinenode_317065f9-d59a-4a58-9592-ba20dcf81572	6500	6000	Unverified taxon	Unknown	Unverified taxon	
individualtimelinenode_317065f9-d59a-4a58-9592-ba20dcf81572	6500	6000	Unverified taxon	Unknown	Unverified taxon	
individualtimelinenode_317065f9-d59a-4a58-9592-ba20dcf81572	6500	6000	Unverified taxon	Unknown	Unverified taxon	
individualtimelinenode_317065f9-d59a-4a58-9592-ba20dcf81572	6500	6000	Unverified taxon	Unknown	Unverified taxon	
individualtimelinenode_317065f9-d59a-4a58-9592-ba20dcf81572	6500	6000	Unverified taxon	Unknown	Unverified taxon	
individualtimelinenode_317065f9-d59a-4a58-9592-ba20dcf81572	6500	6000	Unverified taxon	Unknown	Unverified taxon	
individualtimelinenode_317065f9-d59a-4a58-9592-ba20dcf81572	6500	6000	Unverified taxon	Unknown	Unverified taxon	
individualtimelinenode_317065f9-d59a-4a58-9592-ba20dcf81572	6500	6000	Unverified taxon	Unknown	Unverified taxon	
individualtimelinenode_317065f9-d59a-4a58-9592-ba20dcf81572	6500	6000	Unverified taxon	Unknown	Unverified taxon	
individualtimelinenode_317065f9-d59a-4a58-9592-ba20dcf81572	6500	6000	Unverified taxon	Unknown	Unverified taxon	
individualtimelinenode_317065f9-d59a-4a58-9592-ba20dcf81572	6500	6000	Unverified taxon	Unknown	Unverified taxon	
individualtimelinenode_317065f9-d59a-4a58-9592-ba20dcf81572	7000	6500	Unverified taxon	Unknown	Unverified taxon	
individualtimelinenode_317065f9-d59a-4a58-9592-ba20dcf81572	7000	6500	Unverified taxon	Unknown	Unverified taxon	
individualtimelinenode_317065f9-d59a-4a58-9592-ba20dcf81572	7000	6500	Unverified taxon	Unknown	Unverified taxon	
individualtimelinenode_317065f9-d59a-4a58-9592-ba20dcf81572	7000	6500	Unverified taxon	Unknown	Unverified taxon	
individualtimelinenode_317065f9-d59a-4a58-9592-ba20dcf81572	7000	6500	Unverified taxon	Unknown	Unverified taxon	
individualtimelinenode_317065f9-d59a-4a58-9592-ba20dcf81572	7000	6500	Unverified taxon	Unknown	Unverified taxon	
individualtimelinenode_317065f9-d59a-4a58-9592-ba20dcf81572	7000	6500	Unverified taxon	Unknown	Unverified taxon	
individualtimelinenode_317065f9-d59a-4a58-9592-ba20dcf81572	7000	6500	Unverified taxon	Unknown	Unverified taxon	
individualtimelinenode_317065f9-d59a-4a58-9592-ba20dcf81572	7000	6500	Unverified taxon	Unknown	Unverified taxon	
individualtimelinenode_317065f9-d59a-4a58-9592-ba20dcf81572	7000	6500	Unverified taxon	Unknown	Unverified taxon	
individualtimelinenode_317065f9-d59a-4a58-9592-ba20dcf81572	7000	6500	Unverified taxon	Unknown	Unverified taxon	
individualtimelinenode_317065f9-d59a-4a58-9592-ba20dcf81572	7000	6500	Unverified taxon	Unknown	Unverified taxon	
individualtimelinenode_317065f9-d59a-4a58-9592-ba20dcf81572	7000	6500	Unverified taxon	Unknown	Unverified taxon	
individualtimelinenode_317065f9-d59a-4a58-9592-ba20dcf81572	7000	6500	Unverified taxon	Unknown	Unverified taxon	
individualtimelinenode_317065f9-d59a-4a58-9592-ba20dcf81572	7000	6500	Unverified taxon	Unknown	Unverified taxon	
individualtimelinenode_317065f9-d59a-4a58-9592-ba20dcf81572	7500	7000	Unverified taxon	Unknown	Unverified taxon	
individualtimelinenode_317065f9-d59a-4a58-9592-ba20dcf81572	7500	7000	Unverified taxon	Unknown	Unverified taxon	
individualtimelinenode_317065f9-d59a-4a58-9592-ba20dcf81572	7500	7000	Unverified taxon	Unknown	Unverified taxon	
individualtimelinenode_317065f9-d59a-4a58-9592-ba20dcf81572	7500	7000	Unverified taxon	Unknown	Unverified taxon	
individualtimelinenode_317065f9-d59a-4a58-9592-ba20dcf81572	7500	7000	Unverified taxon	Unknown	Unverified taxon	
individualtimelinenode_317065f9-d59a-4a58-9592-ba20dcf81572	7500	7000	Unverified taxon	Unknown	Unverified taxon	
individualtimelinenode_317065f9-d59a-4a58-9592-ba20dcf81572	7500	7000	Unverified taxon	Unknown	Unverified taxon	
individualtimelinenode_317065f9-d59a-4a58-9592-ba20dcf81572	7500	7000	Unverified taxon	Unknown	Unverified taxon	
individualtimelinenode_317065f9-d59a-4a58-9592-ba20dcf81572	7500	7000	Unverified taxon	Unknown	Unverified taxon	
individualtimelinenode_317065f9-d59a-4a58-9592-ba20dcf81572	7500	7000	Unverified taxon	Unknown	Unverified taxon	
individualtimelinenode_317065f9-d59a-4a58-9592-ba20dcf81572	7500	7000	Unverified taxon	Unknown	Unverified taxon	
individualtimelinenode_317065f9-d59a-4a58-9592-ba20dcf81572	7500	7000	Unverified taxon	Unknown	Unverified taxon	
individualtimelinenode_317065f9-d59a-4a58-9592-ba20dcf81572	7500	7000	Unverified taxon	Unknown	Unverified taxon	
individualtimelinenode_317065f9-d59a-4a58-9592-ba20dcf81572	7500	7000	Unverified taxon	Unknown	Unverified taxon	
individualtimelinenode_317065f9-d59a-4a58-9592-ba20dcf81572	7500	7000	Unverified taxon	Unknown	Unverified taxon	
individualtimelinenode_317065f9-d59a-4a58-9592-ba20dcf81572	7500	7000	Unverified taxon	Unknown	Unverified taxon	
individualtimelinenode_317065f9-d59a-4a58-9592-ba20dcf81572	8000	7500	Unverified taxon	Unknown	Unverified taxon	
individualtimelinenode_317065f9-d59a-4a58-9592-ba20dcf81572	8000	7500	Unverified taxon	Unknown	Unverified taxon	
individualtimelinenode_317065f9-d59a-4a58-9592-ba20dcf81572	8000	7500	Unverified taxon	Unknown	Unverified taxon	
individualtimelinenode_317065f9-d59a-4a58-9592-ba20dcf81572	8000	7500	Unverified taxon	Unknown	Unverified taxon	
individualtimelinenode_317065f9-d59a-4a58-9592-ba20dcf81572	8000	7500	Unverified taxon	Unknown	Unverified taxon	
individualtimelinenode_317065f9-d59a-4a58-9592-ba20dcf81572	8000	7500	Unverified taxon	Unknown	Unverified taxon	
individualtimelinenode_317065f9-d59a-4a58-9592-ba20dcf81572	8000	7500	Unverified taxon	Unknown	Unverified taxon	
individualtimelinenode_317065f9-d59a-4a58-9592-ba20dcf81572	8000	7500	Unverified taxon	Unknown	Unverified taxon	
individualtimelinenode_317065f9-d59a-4a58-9592-ba20dcf81572	8000	7500	Unverified taxon	Unknown	Unverified taxon	
individualtimelinenode_317065f9-d59a-4a58-9592-ba20dcf81572	8000	7500	Unverified taxon	Unknown	Unverified taxon	
individualtimelinenode_317065f9-d59a-4a58-9592-ba20dcf81572	8000	7500	Unverified taxon	Unknown	Unverified taxon	
individualtimelinenode_317065f9-d59a-4a58-9592-ba20dcf81572	8000	7500	Unverified taxon	Unknown	Unverified taxon	
individualtimelinenode_317065f9-d59a-4a58-9592-ba20dcf81572	8000	7500	Unverified taxon	Unknown	Unverified taxon	
individualtimelinenode_317065f9-d59a-4a58-9592-ba20dcf81572	8000	7500	Unverified taxon	Unknown	Unverified taxon	
individualtimelinenode_317065f9-d59a-4a58-9592-ba20dcf81572	8000	7500	Unverified taxon	Unknown	Unverified taxon	
individualtimelinenode_317065f9-d59a-4a58-9592-ba20dcf81572	8000	7500	Unverified taxon	Unknown	Unverified taxon	
individualtimelinenode_317065f9-d59a-4a58-9592-ba20dcf81572	8000	7500	Unverified taxon	Unknown	Unverified taxon	
individualtimelinenode_317065f9-d59a-4a58-9592-ba20dcf81572	8000	7500	Unverified taxon	Unknown	Unverified taxon	
individualtimelinenode_317065f9-d59a-4a58-9592-ba20dcf81572	8000	7500	Unverified taxon	Unknown	Unverified taxon	
individualtimelinenode_317065f9-d59a-4a58-9592-ba20dcf81572	8500	8000	Unverified taxon	Unknown	Unverified taxon	
individualtimelinenode_317065f9-d59a-4a58-9592-ba20dcf81572	8500	8000	Unverified taxon	Unknown	Unverified taxon	
individualtimelinenode_317065f9-d59a-4a58-9592-ba20dcf81572	8500	8000	Unverified taxon	Unknown	Unverified taxon	
individualtimelinenode_317065f9-d59a-4a58-9592-ba20dcf81572	8500	8000	Unverified taxon	Unknown	Unverified taxon	
individualtimelinenode_317065f9-d59a-4a58-9592-ba20dcf81572	8500	8000	Unverified taxon	Unknown	Unverified taxon	
individualtimelinenode_317065f9-d59a-4a58-9592-ba20dcf81572	8500	8000	Unverified taxon	Unknown	Unverified taxon	
individualtimelinenode_317065f9-d59a-4a58-9592-ba20dcf81572	8500	8000	Unverified taxon	Unknown	Unverified taxon	
individualtimelinenode_317065f9-d59a-4a58-9592-ba20dcf81572	8500	8000	Unverified taxon	Unknown	Unverified taxon	
individualtimelinenode_317065f9-d59a-4a58-9592-ba20dcf81572	8500	8000	Unverified taxon	Unknown	Unverified taxon	
individualtimelinenode_317065f9-d59a-4a58-9592-ba20dcf81572	8500	8000	Unverified taxon	Unknown	Unverified taxon	
individualtimelinenode_317065f9-d59a-4a58-9592-ba20dcf81572	8500	8000	Unverified taxon	Unknown	Unverified taxon	
individualtimelinenode_317065f9-d59a-4a58-9592-ba20dcf81572	8500	8000	Unverified taxon	Unknown	Unverified taxon	
individualtimelinenode_317065f9-d59a-4a58-9592-ba20dcf81572	8500	8000	Unverified taxon	Unknown	Unverified taxon	
individualtimelinenode_317065f9-d59a-4a58-9592-ba20dcf81572	8500	8000	Unverified taxon	Unknown	Unverified taxon	
individualtimelinenode_317065f9-d59a-4a58-9592-ba20dcf81572	8500	8000	Unverified taxon	Unknown	Unverified taxon	
individualtimelinenode_317065f9-d59a-4a58-9592-ba20dcf81572	8500	8000	Unverified taxon	Unknown	Unverified taxon	
individualtimelinenode_317065f9-d59a-4a58-9592-ba20dcf81572	8500	8000	Unverified taxon	Unknown	Unverified taxon	
individualtimelinenode_317065f9-d59a-4a58-9592-ba20dcf81572	8500	8000	Unverified taxon	Unknown	Unverified taxon	
individualtimelinenode_317065f9-d59a-4a58-9592-ba20dcf81572	8500	8000	Unverified taxon	Unknown	Unverified taxon	
individualtimelinenode_317065f9-d59a-4a58-9592-ba20dcf81572	9000	8500	Unverified taxon	Unknown	Unverified taxon	
individualtimelinenode_317065f9-d59a-4a58-9592-ba20dcf81572	9000	8500	Unverified taxon	Unknown	Unverified taxon	
individualtimelinenode_317065f9-d59a-4a58-9592-ba20dcf81572	9000	8500	Unverified taxon	Unknown	Unverified taxon	
individualtimelinenode_317065f9-d59a-4a58-9592-ba20dcf81572	9000	8500	Unverified taxon	Unknown	Unverified taxon	
individualtimelinenode_317065f9-d59a-4a58-9592-ba20dcf81572	9000	8500	Unverified taxon	Unknown	Unverified taxon	
individualtimelinenode_317065f9-d59a-4a58-9592-ba20dcf81572	9000	8500	Unverified taxon	Unknown	Unverified taxon	
individualtimelinenode_317065f9-d59a-4a58-9592-ba20dcf81572	9000	8500	Unverified taxon	Unknown	Unverified taxon	
individualtimelinenode_317065f9-d59a-4a58-9592-ba20dcf81572	9000	8500	Unverified taxon	Unknown	Unverified taxon	
individualtimelinenode_317065f9-d59a-4a58-9592-ba20dcf81572	9000	8500	Unverified taxon	Unknown	Unverified taxon	
individualtimelinenode_317065f9-d59a-4a58-9592-ba20dcf81572	9000	8500	Unverified taxon	Unknown	Unverified taxon	
individualtimelinenode_317065f9-d59a-4a58-9592-ba20dcf81572	9000	8500	Unverified taxon	Unknown	Unverified taxon	
individualtimelinenode_317065f9-d59a-4a58-9592-ba20dcf81572	9000	8500	Unverified taxon	Unknown	Unverified taxon	
individualtimelinenode_317065f9-d59a-4a58-9592-ba20dcf81572	9000	8500	Unverified taxon	Unknown	Unverified taxon	
individualtimelinenode_317065f9-d59a-4a58-9592-ba20dcf81572	9000	8500	Unverified taxon	Unknown	Unverified taxon	
individualtimelinenode_317065f9-d59a-4a58-9592-ba20dcf81572	9000	8500	Unverified taxon	Unknown	Unverified taxon	
individualtimelinenode_317065f9-d59a-4a58-9592-ba20dcf81572	9000	8500	Unverified taxon	Unknown	Unverified taxon	
individualtimelinenode_317065f9-d59a-4a58-9592-ba20dcf81572	9000	8500	Unverified taxon	Unknown	Unverified taxon	
individualtimelinenode_317065f9-d59a-4a58-9592-ba20dcf81572	9000	8500	Unverified taxon	Unknown	Unverified taxon	
individualtimelinenode_317065f9-d59a-4a58-9592-ba20dcf81572	9000	8500	Unverified taxon	Unknown	Unverified taxon	
individualtimelinenode_317065f9-d59a-4a58-9592-ba20dcf81572	9500	9000	Unverified taxon	Unknown	Unverified taxon	
individualtimelinenode_317065f9-d59a-4a58-9592-ba20dcf81572	9500	9000	Unverified taxon	Unknown	Unverified taxon	
individualtimelinenode_317065f9-d59a-4a58-9592-ba20dcf81572	9500	9000	Unverified taxon	Unknown	Unverified taxon	
individualtimelinenode_317065f9-d59a-4a58-9592-ba20dcf81572	9500	9000	Unverified taxon	Unknown	Unverified taxon	
individualtimelinenode_317065f9-d59a-4a58-9592-ba20dcf81572	9500	9000	Unverified taxon	Unknown	Unverified taxon	
individualtimelinenode_317065f9-d59a-4a58-9592-ba20dcf81572	9500	9000	Unverified taxon	Unknown	Unverified taxon	
individualtimelinenode_317065f9-d59a-4a58-9592-ba20dcf81572	9500	9000	Unverified taxon	Unknown	Unverified taxon	
individualtimelinenode_317065f9-d59a-4a58-9592-ba20dcf81572	9500	9000	Unverified taxon	Unknown	Unverified taxon	
individualtimelinenode_317065f9-d59a-4a58-9592-ba20dcf81572	9500	9000	Unverified taxon	Unknown	Unverified taxon	
individualtimelinenode_317065f9-d59a-4a58-9592-ba20dcf81572	9500	9000	Unverified taxon	Unknown	Unverified taxon	
individualtimelinenode_317065f9-d59a-4a58-9592-ba20dcf81572	9500	9000	Unverified taxon	Unknown	Unverified taxon	
individualtimelinenode_317065f9-d59a-4a58-9592-ba20dcf81572	9500	9000	Unverified taxon	Unknown	Unverified taxon	
individualtimelinenode_317065f9-d59a-4a58-9592-ba20dcf81572	9500	9000	Unverified taxon	Unknown	Unverified taxon	
individualtimelinenode_317065f9-d59a-4a58-9592-ba20dcf81572	9500	9000	Unverified taxon	Unknown	Unverified taxon	
individualtimelinenode_317065f9-d59a-4a58-9592-ba20dcf81572	10000	9500	Unverified taxon	Unknown	Unverified taxon	
individualtimelinenode_317065f9-d59a-4a58-9592-ba20dcf81572	10000	9500	Unverified taxon	Unknown	Unverified taxon	
individualtimelinenode_317065f9-d59a-4a58-9592-ba20dcf81572	10000	9500	Unverified taxon	Unknown	Unverified taxon	
individualtimelinenode_317065f9-d59a-4a58-9592-ba20dcf81572	10000	9500	Unverified taxon	Unknown	Unverified taxon	
individualtimelinenode_317065f9-d59a-4a58-9592-ba20dcf81572	10000	9500	Unverified taxon	Unknown	Unverified taxon	
