timeline_id	site_name	coord	age_ybp	morphotype	taxon	rank	taxon-tree	data-value
individualtimelinenode_c2805b46-f963-491a-b825-766208e247a0	Johannes Iversen Sø	64°24'00"N 50°12'00"W	4560.170000	Tofieldia sp.	Tofieldia	Genus	Life > Kingdom > Phylum > Order > Family > Genus	0.000000
individualtimelinenode_c2805b46-f963-491a-b825-766208e247a0	Johannes Iversen Sø	64°24'00"N 50°12'00"W	4844.040000	Alnus sp.	Alnus	Genus	Life > Kingdom > Phylum > Order > Family > Genus	0.638300
individualtimelinenode_c2805b46-f963-491a-b825-766208e247a0	Johannes Iversen Sø	64°24'00"N 50°12'00"W	4844.040000	Artemisia sp.	Artemisia	Genus	Life > Kingdom > Phylum > Order > Family > Subfamily > Tribe > Genus	0.555560
individualtimelinenode_c2805b46-f963-491a-b825-766208e247a0	Johannes Iversen Sø	64°24'00"N 50°12'00"W	4844.040000	Betula sp.	Betula	Genus	Life > Kingdom > Phylum > Order > Family > Genus	47.500000
individualtimelinenode_c2805b46-f963-491a-b825-766208e247a0	Johannes Iversen Sø	64°24'00"N 50°12'00"W	4844.040000	Botrychium sp.	Botrychium	Genus	Life > Kingdom > Phylum > Class > Order > Family > Subfamily > Genus	0.000000
individualtimelinenode_c2805b46-f963-491a-b825-766208e247a0	Johannes Iversen Sø	64°24'00"N 50°12'00"W	4844.040000	Campanula sp.	Campanula	Genus	Life > Kingdom > Phylum > Order > Family > Genus	0.000000
individualtimelinenode_c2805b46-f963-491a-b825-766208e247a0	Johannes Iversen Sø	64°24'00"N 50°12'00"W	4844.040000	Cerastium-Stellaria type	Stellaria longipes Goldie	Species	Species	0.000000
individualtimelinenode_c2805b46-f963-491a-b825-766208e247a0	Johannes Iversen Sø	64°24'00"N 50°12'00"W	4844.040000	Cerastium-Stellaria type	Cerastium fontanum Baumg.	Species	Species	0.000000
individualtimelinenode_c2805b46-f963-491a-b825-766208e247a0	Johannes Iversen Sø	64°24'00"N 50°12'00"W	4844.040000	Cerastium-Stellaria type	Cerastium alpinum L.	Species	Species	0.000000
individualtimelinenode_c2805b46-f963-491a-b825-766208e247a0	Johannes Iversen Sø	64°24'00"N 50°12'00"W	4844.040000	Dryas type	Dryas	Genus	Life > Kingdom > Phylum > Order > Family > Genus	0.000000
individualtimelinenode_c2805b46-f963-491a-b825-766208e247a0	Johannes Iversen Sø	64°24'00"N 50°12'00"W	4844.040000	Dryopteris type	Polypodiaceae	Family	Life > Kingdom > Phylum > Class > Order > Family	0.000000
individualtimelinenode_c2805b46-f963-491a-b825-766208e247a0	Johannes Iversen Sø	64°24'00"N 50°12'00"W	4844.040000	Euphrasia type	Rhinanthus	Genus	Life > Kingdom > Phylum > Order > Family > Genus	0.000000
individualtimelinenode_c2805b46-f963-491a-b825-766208e247a0	Johannes Iversen Sø	64°24'00"N 50°12'00"W	4844.040000	Euphrasia type	Euphrasia	Genus	Genus	0.000000
individualtimelinenode_c2805b46-f963-491a-b825-766208e247a0	Johannes Iversen Sø	64°24'00"N 50°12'00"W	4844.040000	Euphrasia type	Bartsia	Genus	Genus	0.000000
individualtimelinenode_c2805b46-f963-491a-b825-766208e247a0	Johannes Iversen Sø	64°24'00"N 50°12'00"W	4844.040000	Galium sp.	Galium	Genus	Life > Kingdom > Phylum > Order > Family > Genus	0.000000
individualtimelinenode_c2805b46-f963-491a-b825-766208e247a0	Johannes Iversen Sø	64°24'00"N 50°12'00"W	4844.040000	Gymnocarpium dryopteris	Gymnocarpium dryopteris (L.) Newman	Species	Species	1.111110
individualtimelinenode_c2805b46-f963-491a-b825-766208e247a0	Johannes Iversen Sø	64°24'00"N 50°12'00"W	4844.040000	Juniperus communis	Juniperus communis L.	Species	Life > Kingdom > Phylum > Class > Order > Family > Genus > Species	14.545450
individualtimelinenode_c2805b46-f963-491a-b825-766208e247a0	Johannes Iversen Sø	64°24'00"N 50°12'00"W	4844.040000	Luzula-Juncus	Juncus	Genus	Life > Kingdom > Phylum > Order > Family > Genus	0.000000
individualtimelinenode_c2805b46-f963-491a-b825-766208e247a0	Johannes Iversen Sø	64°24'00"N 50°12'00"W	4844.040000	Luzula-Juncus	Luzula	Genus	Life > Kingdom > Phylum > Order > Family > Genus	0.000000
individualtimelinenode_c2805b46-f963-491a-b825-766208e247a0	Johannes Iversen Sø	64°24'00"N 50°12'00"W	4844.040000	Lycopodium dubium	Lycopodium clavatum L.	Species	Life > Kingdom > Phylum > Class > Order > Family > Subfamily > Genus > Species	8.750000
individualtimelinenode_c2805b46-f963-491a-b825-766208e247a0	Johannes Iversen Sø	64°24'00"N 50°12'00"W	4844.040000	Potentilla-Comarum type	Sibbaldia procumbens L.	Species	Species	0.000000
individualtimelinenode_c2805b46-f963-491a-b825-766208e247a0	Johannes Iversen Sø	64°24'00"N 50°12'00"W	4844.040000	Potentilla-Comarum type	Comarum palustre L.	Species	Life > Kingdom > Phylum > Order > Family > Genus > Species	0.000000
individualtimelinenode_c2805b46-f963-491a-b825-766208e247a0	Johannes Iversen Sø	64°24'00"N 50°12'00"W	4844.040000	Potentilla-Comarum type	Potentilla hyparctica Malte	Species	Species	0.000000
individualtimelinenode_c2805b46-f963-491a-b825-766208e247a0	Johannes Iversen Sø	64°24'00"N 50°12'00"W	4844.040000	Potentilla-Comarum type	Potentilla nivea L.	Species	Species	0.000000
individualtimelinenode_c2805b46-f963-491a-b825-766208e247a0	Johannes Iversen Sø	64°24'00"N 50°12'00"W	4844.040000	Potentilla-Comarum type	Potentilla hookeriana Lehm.	Species	Species	0.000000
individualtimelinenode_c2805b46-f963-491a-b825-766208e247a0	Johannes Iversen Sø	64°24'00"N 50°12'00"W	4844.040000	Ranunculus sp.	Ranunculus	Genus	Life > Kingdom > Phylum > Order > Family > Genus	0.000000
individualtimelinenode_c2805b46-f963-491a-b825-766208e247a0	Johannes Iversen Sø	64°24'00"N 50°12'00"W	4844.040000	Rumex acetosella	Rumex acetosella L.	Species	Life > Kingdom > Phylum > Order > Family > Genus > Species	1.250000
individualtimelinenode_c2805b46-f963-491a-b825-766208e247a0	Johannes Iversen Sø	64°24'00"N 50°12'00"W	4844.040000	Saxifraga oppositifolia type	Saxifraga paniculata Mill.	Species	Species	0.000000
individualtimelinenode_c2805b46-f963-491a-b825-766208e247a0	Johannes Iversen Sø	64°24'00"N 50°12'00"W	4844.040000	Saxifraga oppositifolia type	Saxifraga aizoides L.	Species	Species	0.000000
individualtimelinenode_c2805b46-f963-491a-b825-766208e247a0	Johannes Iversen Sø	64°24'00"N 50°12'00"W	4844.040000	Saxifraga oppositifolia type	Saxifraga tricuspidata Rottb.	Species	Species	0.000000
individualtimelinenode_c2805b46-f963-491a-b825-766208e247a0	Johannes Iversen Sø	64°24'00"N 50°12'00"W	4844.040000	Saxifraga oppositifolia type	Saxifraga oppositifolia L.	Species	Life > Kingdom > Phylum > Order > Family > Genus > Species	0.000000
individualtimelinenode_c2805b46-f963-491a-b825-766208e247a0	Johannes Iversen Sø	64°24'00"N 50°12'00"W	4844.040000	Thalictrum alpinum	Thalictrum alpinum L.	Species	Life > Kingdom > Phylum > Order > Family > Genus > Species	0.000000
individualtimelinenode_c2805b46-f963-491a-b825-766208e247a0	Johannes Iversen Sø	64°24'00"N 50°12'00"W	4844.040000	Tofieldia sp.	Tofieldia	Genus	Life > Kingdom > Phylum > Order > Family > Genus	0.000000
individualtimelinenode_c2805b46-f963-491a-b825-766208e247a0	Johannes Iversen Sø	64°24'00"N 50°12'00"W	5103.570000	Alnus sp.	Alnus	Genus	Life > Kingdom > Phylum > Order > Family > Genus	1.276600
individualtimelinenode_c2805b46-f963-491a-b825-766208e247a0	Johannes Iversen Sø	64°24'00"N 50°12'00"W	5103.570000	Artemisia sp.	Artemisia	Genus	Life > Kingdom > Phylum > Order > Family > Subfamily > Tribe > Genus	0.000000
individualtimelinenode_c2805b46-f963-491a-b825-766208e247a0	Johannes Iversen Sø	64°24'00"N 50°12'00"W	5103.570000	Betula sp.	Betula	Genus	Life > Kingdom > Phylum > Order > Family > Genus	47.500000
individualtimelinenode_c2805b46-f963-491a-b825-766208e247a0	Johannes Iversen Sø	64°24'00"N 50°12'00"W	5103.570000	Botrychium sp.	Botrychium	Genus	Life > Kingdom > Phylum > Class > Order > Family > Subfamily > Genus	0.000000
individualtimelinenode_c2805b46-f963-491a-b825-766208e247a0	Johannes Iversen Sø	64°24'00"N 50°12'00"W	5103.570000	Campanula sp.	Campanula	Genus	Life > Kingdom > Phylum > Order > Family > Genus	0.000000
individualtimelinenode_c2805b46-f963-491a-b825-766208e247a0	Johannes Iversen Sø	64°24'00"N 50°12'00"W	5103.570000	Cerastium-Stellaria type	Stellaria longipes Goldie	Species	Species	0.000000
individualtimelinenode_c2805b46-f963-491a-b825-766208e247a0	Johannes Iversen Sø	64°24'00"N 50°12'00"W	5103.570000	Cerastium-Stellaria type	Cerastium fontanum Baumg.	Species	Species	0.000000
individualtimelinenode_c2805b46-f963-491a-b825-766208e247a0	Johannes Iversen Sø	64°24'00"N 50°12'00"W	5103.570000	Cerastium-Stellaria type	Cerastium alpinum L.	Species	Species	0.000000
individualtimelinenode_c2805b46-f963-491a-b825-766208e247a0	Johannes Iversen Sø	64°24'00"N 50°12'00"W	5103.570000	Dryas type	Dryas	Genus	Life > Kingdom > Phylum > Order > Family > Genus	0.000000
individualtimelinenode_c2805b46-f963-491a-b825-766208e247a0	Johannes Iversen Sø	64°24'00"N 50°12'00"W	5103.570000	Dryopteris type	Polypodiaceae	Family	Life > Kingdom > Phylum > Class > Order > Family	1.875000
individualtimelinenode_c2805b46-f963-491a-b825-766208e247a0	Johannes Iversen Sø	64°24'00"N 50°12'00"W	5103.570000	Euphrasia type	Rhinanthus	Genus	Life > Kingdom > Phylum > Order > Family > Genus	0.000000
individualtimelinenode_c2805b46-f963-491a-b825-766208e247a0	Johannes Iversen Sø	64°24'00"N 50°12'00"W	5103.570000	Euphrasia type	Euphrasia	Genus	Genus	0.000000
individualtimelinenode_c2805b46-f963-491a-b825-766208e247a0	Johannes Iversen Sø	64°24'00"N 50°12'00"W	5103.570000	Euphrasia type	Bartsia	Genus	Genus	0.000000
individualtimelinenode_c2805b46-f963-491a-b825-766208e247a0	Johannes Iversen Sø	64°24'00"N 50°12'00"W	5103.570000	Galium sp.	Galium	Genus	Life > Kingdom > Phylum > Order > Family > Genus	0.000000
individualtimelinenode_c2805b46-f963-491a-b825-766208e247a0	Johannes Iversen Sø	64°24'00"N 50°12'00"W	5103.570000	Gymnocarpium dryopteris	Gymnocarpium dryopteris (L.) Newman	Species	Species	2.222220
individualtimelinenode_c2805b46-f963-491a-b825-766208e247a0	Johannes Iversen Sø	64°24'00"N 50°12'00"W	5103.570000	Juniperus communis	Juniperus communis L.	Species	Life > Kingdom > Phylum > Class > Order > Family > Genus > Species	15.757580
individualtimelinenode_c2805b46-f963-491a-b825-766208e247a0	Johannes Iversen Sø	64°24'00"N 50°12'00"W	5103.570000	Luzula-Juncus	Juncus	Genus	Life > Kingdom > Phylum > Order > Family > Genus	0.000000
individualtimelinenode_c2805b46-f963-491a-b825-766208e247a0	Johannes Iversen Sø	64°24'00"N 50°12'00"W	5103.570000	Luzula-Juncus	Luzula	Genus	Life > Kingdom > Phylum > Order > Family > Genus	0.000000
individualtimelinenode_c2805b46-f963-491a-b825-766208e247a0	Johannes Iversen Sø	64°24'00"N 50°12'00"W	5103.570000	Lycopodium dubium	Lycopodium clavatum L.	Species	Life > Kingdom > Phylum > Class > Order > Family > Subfamily > Genus > Species	10.625000
individualtimelinenode_c2805b46-f963-491a-b825-766208e247a0	Johannes Iversen Sø	64°24'00"N 50°12'00"W	5103.570000	Potentilla-Comarum type	Sibbaldia procumbens L.	Species	Species	0.000000
individualtimelinenode_c2805b46-f963-491a-b825-766208e247a0	Johannes Iversen Sø	64°24'00"N 50°12'00"W	5103.570000	Potentilla-Comarum type	Comarum palustre L.	Species	Life > Kingdom > Phylum > Order > Family > Genus > Species	0.000000
individualtimelinenode_c2805b46-f963-491a-b825-766208e247a0	Johannes Iversen Sø	64°24'00"N 50°12'00"W	5103.570000	Potentilla-Comarum type	Potentilla hyparctica Malte	Species	Species	0.000000
individualtimelinenode_c2805b46-f963-491a-b825-766208e247a0	Johannes Iversen Sø	64°24'00"N 50°12'00"W	5103.570000	Potentilla-Comarum type	Potentilla nivea L.	Species	Species	0.000000
individualtimelinenode_c2805b46-f963-491a-b825-766208e247a0	Johannes Iversen Sø	64°24'00"N 50°12'00"W	5103.570000	Potentilla-Comarum type	Potentilla hookeriana Lehm.	Species	Species	0.000000
individualtimelinenode_c2805b46-f963-491a-b825-766208e247a0	Johannes Iversen Sø	64°24'00"N 50°12'00"W	5103.570000	Ranunculus sp.	Ranunculus	Genus	Life > Kingdom > Phylum > Order > Family > Genus	0.000000
individualtimelinenode_c2805b46-f963-491a-b825-766208e247a0	Johannes Iversen Sø	64°24'00"N 50°12'00"W	5103.570000	Rumex acetosella	Rumex acetosella L.	Species	Life > Kingdom > Phylum > Order > Family > Genus > Species	0.000000
individualtimelinenode_c2805b46-f963-491a-b825-766208e247a0	Johannes Iversen Sø	64°24'00"N 50°12'00"W	5103.570000	Saxifraga oppositifolia type	Saxifraga paniculata Mill.	Species	Species	0.000000
individualtimelinenode_c2805b46-f963-491a-b825-766208e247a0	Johannes Iversen Sø	64°24'00"N 50°12'00"W	5103.570000	Saxifraga oppositifolia type	Saxifraga aizoides L.	Species	Species	0.000000
individualtimelinenode_c2805b46-f963-491a-b825-766208e247a0	Johannes Iversen Sø	64°24'00"N 50°12'00"W	5103.570000	Saxifraga oppositifolia type	Saxifraga tricuspidata Rottb.	Species	Species	0.000000
individualtimelinenode_c2805b46-f963-491a-b825-766208e247a0	Johannes Iversen Sø	64°24'00"N 50°12'00"W	5103.570000	Saxifraga oppositifolia type	Saxifraga oppositifolia L.	Species	Life > Kingdom > Phylum > Order > Family > Genus > Species	0.000000
individualtimelinenode_c2805b46-f963-491a-b825-766208e247a0	Johannes Iversen Sø	64°24'00"N 50°12'00"W	5103.570000	Thalictrum alpinum	Thalictrum alpinum L.	Species	Life > Kingdom > Phylum > Order > Family > Genus > Species	0.000000
individualtimelinenode_c2805b46-f963-491a-b825-766208e247a0	Johannes Iversen Sø	64°24'00"N 50°12'00"W	5103.570000	Tofieldia sp.	Tofieldia	Genus	Life > Kingdom > Phylum > Order > Family > Genus	0.000000
individualtimelinenode_c2805b46-f963-491a-b825-766208e247a0	Johannes Iversen Sø	64°24'00"N 50°12'00"W	5351.850000	Alnus sp.	Alnus	Genus	Life > Kingdom > Phylum > Order > Family > Genus	0.638300
individualtimelinenode_c2805b46-f963-491a-b825-766208e247a0	Johannes Iversen Sø	64°24'00"N 50°12'00"W	5351.850000	Artemisia sp.	Artemisia	Genus	Life > Kingdom > Phylum > Order > Family > Subfamily > Tribe > Genus	0.000000
individualtimelinenode_c2805b46-f963-491a-b825-766208e247a0	Johannes Iversen Sø	64°24'00"N 50°12'00"W	5351.850000	Betula sp.	Betula	Genus	Life > Kingdom > Phylum > Order > Family > Genus	43.750000
individualtimelinenode_c2805b46-f963-491a-b825-766208e247a0	Johannes Iversen Sø	64°24'00"N 50°12'00"W	5351.850000	Botrychium sp.	Botrychium	Genus	Life > Kingdom > Phylum > Class > Order > Family > Subfamily > Genus	0.000000
individualtimelinenode_c2805b46-f963-491a-b825-766208e247a0	Johannes Iversen Sø	64°24'00"N 50°12'00"W	5351.850000	Campanula sp.	Campanula	Genus	Life > Kingdom > Phylum > Order > Family > Genus	0.000000
individualtimelinenode_c2805b46-f963-491a-b825-766208e247a0	Johannes Iversen Sø	64°24'00"N 50°12'00"W	5351.850000	Cerastium-Stellaria type	Stellaria longipes Goldie	Species	Species	0.000000
individualtimelinenode_c2805b46-f963-491a-b825-766208e247a0	Johannes Iversen Sø	64°24'00"N 50°12'00"W	5351.850000	Cerastium-Stellaria type	Cerastium fontanum Baumg.	Species	Species	0.000000
individualtimelinenode_c2805b46-f963-491a-b825-766208e247a0	Johannes Iversen Sø	64°24'00"N 50°12'00"W	5351.850000	Cerastium-Stellaria type	Cerastium alpinum L.	Species	Species	0.000000
individualtimelinenode_c2805b46-f963-491a-b825-766208e247a0	Johannes Iversen Sø	64°24'00"N 50°12'00"W	5351.850000	Dryas type	Dryas	Genus	Life > Kingdom > Phylum > Order > Family > Genus	0.000000
individualtimelinenode_c2805b46-f963-491a-b825-766208e247a0	Johannes Iversen Sø	64°24'00"N 50°12'00"W	5351.850000	Dryopteris type	Polypodiaceae	Family	Life > Kingdom > Phylum > Class > Order > Family	0.000000
individualtimelinenode_c2805b46-f963-491a-b825-766208e247a0	Johannes Iversen Sø	64°24'00"N 50°12'00"W	5351.850000	Euphrasia type	Rhinanthus	Genus	Life > Kingdom > Phylum > Order > Family > Genus	1.111110
individualtimelinenode_c2805b46-f963-491a-b825-766208e247a0	Johannes Iversen Sø	64°24'00"N 50°12'00"W	5351.850000	Euphrasia type	Euphrasia	Genus	Genus	1.111110
individualtimelinenode_c2805b46-f963-491a-b825-766208e247a0	Johannes Iversen Sø	64°24'00"N 50°12'00"W	5351.850000	Euphrasia type	Bartsia	Genus	Genus	1.111110
individualtimelinenode_c2805b46-f963-491a-b825-766208e247a0	Johannes Iversen Sø	64°24'00"N 50°12'00"W	5351.850000	Galium sp.	Galium	Genus	Life > Kingdom > Phylum > Order > Family > Genus	0.000000
individualtimelinenode_c2805b46-f963-491a-b825-766208e247a0	Johannes Iversen Sø	64°24'00"N 50°12'00"W	5351.850000	Gymnocarpium dryopteris	Gymnocarpium dryopteris (L.) Newman	Species	Species	2.222220
individualtimelinenode_c2805b46-f963-491a-b825-766208e247a0	Johannes Iversen Sø	64°24'00"N 50°12'00"W	5351.850000	Juniperus communis	Juniperus communis L.	Species	Life > Kingdom > Phylum > Class > Order > Family > Genus > Species	16.969700
individualtimelinenode_c2805b46-f963-491a-b825-766208e247a0	Johannes Iversen Sø	64°24'00"N 50°12'00"W	5351.850000	Luzula-Juncus	Juncus	Genus	Life > Kingdom > Phylum > Order > Family > Genus	0.000000
individualtimelinenode_c2805b46-f963-491a-b825-766208e247a0	Johannes Iversen Sø	64°24'00"N 50°12'00"W	5351.850000	Luzula-Juncus	Luzula	Genus	Life > Kingdom > Phylum > Order > Family > Genus	0.000000
individualtimelinenode_c2805b46-f963-491a-b825-766208e247a0	Johannes Iversen Sø	64°24'00"N 50°12'00"W	5351.850000	Lycopodium dubium	Lycopodium clavatum L.	Species	Life > Kingdom > Phylum > Class > Order > Family > Subfamily > Genus > Species	6.875000
individualtimelinenode_c2805b46-f963-491a-b825-766208e247a0	Johannes Iversen Sø	64°24'00"N 50°12'00"W	5351.850000	Potentilla-Comarum type	Sibbaldia procumbens L.	Species	Species	0.000000
individualtimelinenode_c2805b46-f963-491a-b825-766208e247a0	Johannes Iversen Sø	64°24'00"N 50°12'00"W	5351.850000	Potentilla-Comarum type	Comarum palustre L.	Species	Life > Kingdom > Phylum > Order > Family > Genus > Species	0.000000
individualtimelinenode_c2805b46-f963-491a-b825-766208e247a0	Johannes Iversen Sø	64°24'00"N 50°12'00"W	5351.850000	Potentilla-Comarum type	Potentilla hyparctica Malte	Species	Species	0.000000
individualtimelinenode_c2805b46-f963-491a-b825-766208e247a0	Johannes Iversen Sø	64°24'00"N 50°12'00"W	5351.850000	Potentilla-Comarum type	Potentilla nivea L.	Species	Species	0.000000
individualtimelinenode_c2805b46-f963-491a-b825-766208e247a0	Johannes Iversen Sø	64°24'00"N 50°12'00"W	5351.850000	Potentilla-Comarum type	Potentilla hookeriana Lehm.	Species	Species	0.000000
individualtimelinenode_c2805b46-f963-491a-b825-766208e247a0	Johannes Iversen Sø	64°24'00"N 50°12'00"W	5351.850000	Ranunculus sp.	Ranunculus	Genus	Life > Kingdom > Phylum > Order > Family > Genus	0.000000
individualtimelinenode_c2805b46-f963-491a-b825-766208e247a0	Johannes Iversen Sø	64°24'00"N 50°12'00"W	5351.850000	Rumex acetosella	Rumex acetosella L.	Species	Life > Kingdom > Phylum > Order > Family > Genus > Species	0.625000
individualtimelinenode_c2805b46-f963-491a-b825-766208e247a0	Johannes Iversen Sø	64°24'00"N 50°12'00"W	5351.850000	Saxifraga oppositifolia type	Saxifraga paniculata Mill.	Species	Species	0.000000
individualtimelinenode_c2805b46-f963-491a-b825-766208e247a0	Johannes Iversen Sø	64°24'00"N 50°12'00"W	5351.850000	Saxifraga oppositifolia type	Saxifraga aizoides L.	Species	Species	0.000000
individualtimelinenode_c2805b46-f963-491a-b825-766208e247a0	Johannes Iversen Sø	64°24'00"N 50°12'00"W	5351.850000	Saxifraga oppositifolia type	Saxifraga tricuspidata Rottb.	Species	Species	0.000000
individualtimelinenode_c2805b46-f963-491a-b825-766208e247a0	Johannes Iversen Sø	64°24'00"N 50°12'00"W	5351.850000	Saxifraga oppositifolia type	Saxifraga oppositifolia L.	Species	Life > Kingdom > Phylum > Order > Family > Genus > Species	0.000000
individualtimelinenode_c2805b46-f963-491a-b825-766208e247a0	Johannes Iversen Sø	64°24'00"N 50°12'00"W	5351.850000	Thalictrum alpinum	Thalictrum alpinum L.	Species	Life > Kingdom > Phylum > Order > Family > Genus > Species	0.000000
individualtimelinenode_c2805b46-f963-491a-b825-766208e247a0	Johannes Iversen Sø	64°24'00"N 50°12'00"W	5351.850000	Tofieldia sp.	Tofieldia	Genus	Life > Kingdom > Phylum > Order > Family > Genus	0.000000
individualtimelinenode_c2805b46-f963-491a-b825-766208e247a0	Johannes Iversen Sø	64°24'00"N 50°12'00"W	5517.160000	Alnus sp.	Alnus	Genus	Life > Kingdom > Phylum > Order > Family > Genus	0.638300
individualtimelinenode_c2805b46-f963-491a-b825-766208e247a0	Johannes Iversen Sø	64°24'00"N 50°12'00"W	5517.160000	Artemisia sp.	Artemisia	Genus	Life > Kingdom > Phylum > Order > Family > Subfamily > Tribe > Genus	0.000000
individualtimelinenode_c2805b46-f963-491a-b825-766208e247a0	Johannes Iversen Sø	64°24'00"N 50°12'00"W	5517.160000	Betula sp.	Betula	Genus	Life > Kingdom > Phylum > Order > Family > Genus	41.250000
individualtimelinenode_c2805b46-f963-491a-b825-766208e247a0	Johannes Iversen Sø	64°24'00"N 50°12'00"W	5517.160000	Botrychium sp.	Botrychium	Genus	Life > Kingdom > Phylum > Class > Order > Family > Subfamily > Genus	1.111110
individualtimelinenode_c2805b46-f963-491a-b825-766208e247a0	Johannes Iversen Sø	64°24'00"N 50°12'00"W	5517.160000	Campanula sp.	Campanula	Genus	Life > Kingdom > Phylum > Order > Family > Genus	0.000000
individualtimelinenode_c2805b46-f963-491a-b825-766208e247a0	Johannes Iversen Sø	64°24'00"N 50°12'00"W	5517.160000	Cerastium-Stellaria type	Stellaria longipes Goldie	Species	Species	0.000000
individualtimelinenode_c2805b46-f963-491a-b825-766208e247a0	Johannes Iversen Sø	64°24'00"N 50°12'00"W	5517.160000	Cerastium-Stellaria type	Cerastium fontanum Baumg.	Species	Species	0.000000
individualtimelinenode_c2805b46-f963-491a-b825-766208e247a0	Johannes Iversen Sø	64°24'00"N 50°12'00"W	5517.160000	Cerastium-Stellaria type	Cerastium alpinum L.	Species	Species	0.000000
individualtimelinenode_c2805b46-f963-491a-b825-766208e247a0	Johannes Iversen Sø	64°24'00"N 50°12'00"W	5517.160000	Dryas type	Dryas	Genus	Life > Kingdom > Phylum > Order > Family > Genus	0.000000
individualtimelinenode_c2805b46-f963-491a-b825-766208e247a0	Johannes Iversen Sø	64°24'00"N 50°12'00"W	5517.160000	Dryopteris type	Polypodiaceae	Family	Life > Kingdom > Phylum > Class > Order > Family	1.250000
individualtimelinenode_c2805b46-f963-491a-b825-766208e247a0	Johannes Iversen Sø	64°24'00"N 50°12'00"W	5517.160000	Euphrasia type	Rhinanthus	Genus	Life > Kingdom > Phylum > Order > Family > Genus	0.000000
individualtimelinenode_c2805b46-f963-491a-b825-766208e247a0	Johannes Iversen Sø	64°24'00"N 50°12'00"W	5517.160000	Euphrasia type	Euphrasia	Genus	Genus	0.000000
individualtimelinenode_c2805b46-f963-491a-b825-766208e247a0	Johannes Iversen Sø	64°24'00"N 50°12'00"W	5517.160000	Euphrasia type	Bartsia	Genus	Genus	0.000000
individualtimelinenode_c2805b46-f963-491a-b825-766208e247a0	Johannes Iversen Sø	64°24'00"N 50°12'00"W	5517.160000	Galium sp.	Galium	Genus	Life > Kingdom > Phylum > Order > Family > Genus	0.000000
individualtimelinenode_c2805b46-f963-491a-b825-766208e247a0	Johannes Iversen Sø	64°24'00"N 50°12'00"W	5517.160000	Gymnocarpium dryopteris	Gymnocarpium dryopteris (L.) Newman	Species	Species	2.222220
individualtimelinenode_c2805b46-f963-491a-b825-766208e247a0	Johannes Iversen Sø	64°24'00"N 50°12'00"W	5517.160000	Juniperus communis	Juniperus communis L.	Species	Life > Kingdom > Phylum > Class > Order > Family > Genus > Species	16.969700
individualtimelinenode_c2805b46-f963-491a-b825-766208e247a0	Johannes Iversen Sø	64°24'00"N 50°12'00"W	5517.160000	Luzula-Juncus	Juncus	Genus	Life > Kingdom > Phylum > Order > Family > Genus	0.000000
individualtimelinenode_c2805b46-f963-491a-b825-766208e247a0	Johannes Iversen Sø	64°24'00"N 50°12'00"W	5517.160000	Luzula-Juncus	Luzula	Genus	Life > Kingdom > Phylum > Order > Family > Genus	0.000000
individualtimelinenode_c2805b46-f963-491a-b825-766208e247a0	Johannes Iversen Sø	64°24'00"N 50°12'00"W	5517.160000	Lycopodium dubium	Lycopodium clavatum L.	Species	Life > Kingdom > Phylum > Class > Order > Family > Subfamily > Genus > Species	7.500000
individualtimelinenode_c2805b46-f963-491a-b825-766208e247a0	Johannes Iversen Sø	64°24'00"N 50°12'00"W	5517.160000	Potentilla-Comarum type	Sibbaldia procumbens L.	Species	Species	0.000000
individualtimelinenode_c2805b46-f963-491a-b825-766208e247a0	Johannes Iversen Sø	64°24'00"N 50°12'00"W	5517.160000	Potentilla-Comarum type	Comarum palustre L.	Species	Life > Kingdom > Phylum > Order > Family > Genus > Species	0.000000
individualtimelinenode_c2805b46-f963-491a-b825-766208e247a0	Johannes Iversen Sø	64°24'00"N 50°12'00"W	5517.160000	Potentilla-Comarum type	Potentilla hyparctica Malte	Species	Species	0.000000
individualtimelinenode_c2805b46-f963-491a-b825-766208e247a0	Johannes Iversen Sø	64°24'00"N 50°12'00"W	5517.160000	Potentilla-Comarum type	Potentilla nivea L.	Species	Species	0.000000
individualtimelinenode_c2805b46-f963-491a-b825-766208e247a0	Johannes Iversen Sø	64°24'00"N 50°12'00"W	5517.160000	Potentilla-Comarum type	Potentilla hookeriana Lehm.	Species	Species	0.000000
individualtimelinenode_c2805b46-f963-491a-b825-766208e247a0	Johannes Iversen Sø	64°24'00"N 50°12'00"W	5517.160000	Ranunculus sp.	Ranunculus	Genus	Life > Kingdom > Phylum > Order > Family > Genus	0.000000
individualtimelinenode_c2805b46-f963-491a-b825-766208e247a0	Johannes Iversen Sø	64°24'00"N 50°12'00"W	5517.160000	Rumex acetosella	Rumex acetosella L.	Species	Life > Kingdom > Phylum > Order > Family > Genus > Species	1.875000
individualtimelinenode_c2805b46-f963-491a-b825-766208e247a0	Johannes Iversen Sø	64°24'00"N 50°12'00"W	5517.160000	Saxifraga oppositifolia type	Saxifraga paniculata Mill.	Species	Species	0.000000
individualtimelinenode_c2805b46-f963-491a-b825-766208e247a0	Johannes Iversen Sø	64°24'00"N 50°12'00"W	5517.160000	Saxifraga oppositifolia type	Saxifraga aizoides L.	Species	Species	0.000000
individualtimelinenode_c2805b46-f963-491a-b825-766208e247a0	Johannes Iversen Sø	64°24'00"N 50°12'00"W	5517.160000	Saxifraga oppositifolia type	Saxifraga tricuspidata Rottb.	Species	Species	0.000000
